,0
1980,0.4059999999999999
1981,0.838
1982,0.29799999999999993
1983,0.622
1984,0.766
1985,0.73
1986,0.0
1987,0.82
1988,0.874
1989,0.0
1990,0.44199999999999995
1991,0.18999999999999995
1992,0.33399999999999996
1993,0.748
1994,0.478
1995,0.0
1996,0.0
1997,0.6579999999999999
1998,0.0
1999,0.0
2000,0.766
2001,0.0
2002,0.73
2003,0.73
2004,0.838
2005,0.694
2006,0.20799999999999996
2007,0.6579999999999999
2008,0.0
2009,0.0
2010,0.0
2011,0.42399999999999993
2012,0.874
2013,0.0
2014,0.514
2015,0.42399999999999993
2016,0.838
2017,0.604
2018,0.0
2019,0.42399999999999993
2020,0.37
2021,0.0
2022,0.3879999999999999
2023,0.838
2024,0.802
2025,0.0
2026,0.0
2027,0.0
2028,0.136
2029,0.45999999999999996
2030,0.532
2031,0.82
2032,0.0
2033,0.0
2034,0.0
2035,0.0
2036,0.838
2037,0.22599999999999998
2038,0.0
2039,0.6579999999999999
2040,0.6759999999999999
2041,0.0
2042,0.586
2043,0.31599999999999995
2044,0.262
2045,0.0
2046,0.0
2047,0.0
2048,0.0
2049,0.748
2050,0.82
2051,0.748
2052,0.532
2053,0.4059999999999999
2054,0.0
2055,0.118
2056,0.0
2057,0.0
2058,0.73
2059,0.0
2060,0.37
2061,0.856
2062,0.2799999999999999
2063,0.766
2064,0.17199999999999993
2065,0.0
2066,0.766
2067,0.5680000000000001
2068,0.586
2069,0.6759999999999999
2070,0.0
2071,0.0
2072,0.0
2073,0.5680000000000001
2074,0.0
2075,0.15400000000000003
2076,0.0
2077,0.0
2078,0.748
2079,0.0
2080,0.0
2081,0.838
2082,0.874
2083,0.802
2084,0.22599999999999998
2085,0.0
2086,0.0
2087,0.0
2088,0.73
2089,0.44199999999999995
2090,0.856
2091,0.784
2092,0.352
2093,0.784
2094,0.0
2095,0.0
2096,0.0
2097,0.0
2098,0.712
2099,0.45999999999999996
2100,0.29799999999999993
2101,0.20799999999999996
2102,0.0
2103,0.0
2104,0.0
2105,0.20799999999999996
2106,0.784
2107,0.82
2108,0.244
2109,0.532
2110,0.856
2111,0.0
2112,0.0
2113,0.0
2114,0.622
2115,0.4059999999999999
2116,0.0
2117,0.0
2118,0.0
2119,0.29799999999999993
2120,0.0
2121,0.694
2122,0.874
2123,0.0
2124,0.82
2125,0.73
2126,0.0
2127,0.0
2128,0.0
2129,0.0
2130,0.244
2131,0.0
2132,0.874
2133,0.0
2134,0.262
2135,0.6399999999999999
2136,0.694
2137,0.838
2138,0.0
2139,0.874
2140,0.0
2141,0.0
2142,0.55
2143,0.6399999999999999
2144,0.838
2145,0.0
2146,0.0
2147,0.802
2148,0.0
2149,0.0
2150,0.604
2151,0.6579999999999999
2152,0.0
2153,0.0
2154,0.0
2155,0.0
2156,0.748
2157,0.712
2158,0.0
2159,0.802
2160,0.532
2161,0.838
2162,0.0
2163,0.0
2164,0.0
2165,0.0
2166,0.604
2167,0.0
2168,0.874
2169,0.22599999999999998
2170,0.33399999999999996
2171,0.712
2172,0.31599999999999995
2173,0.0
2174,0.0
2175,0.6399999999999999
2176,0.29799999999999993
2177,0.0
2178,0.118
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.514
2184,0.37
2185,0.4959999999999999
2186,0.0
2187,0.748
2188,0.586
2189,0.2799999999999999
2190,0.532
2191,0.0
2192,0.82
2193,0.748
2194,0.37
2195,0.0
2196,0.45999999999999996
2197,0.0
2198,0.0
2199,0.856
2200,0.6399999999999999
2201,0.6399999999999999
2202,0.0
2203,0.0
2204,0.0
2205,0.0
2206,0.712
2207,0.6579999999999999
2208,0.0
2209,0.0
2210,0.838
2211,0.0
2212,0.0
2213,0.0
2214,0.0
2215,0.73
2216,0.0
2217,0.0
2218,0.0
2219,0.0
2220,0.0
2221,0.0
2222,0.856
2223,0.29799999999999993
2224,0.0
2225,0.118
2226,0.4059999999999999
2227,0.6399999999999999
2228,0.766
2229,0.712
2230,0.0
2231,0.856
2232,0.0
2233,0.0
2234,0.3879999999999999
2235,0.0
2236,0.0
2237,0.0
2238,0.42399999999999993
2239,0.0
2240,0.622
2241,0.0
2242,0.73
2243,0.352
2244,0.0
2245,0.0
2246,0.0
2247,0.802
2248,0.802
2249,0.42399999999999993
2250,0.802
2251,0.0
2252,0.0
2253,0.244
2254,0.5680000000000001
2255,0.0
2256,0.18999999999999995
2257,0.0
2258,0.0
2259,0.17199999999999993
2260,0.802
2261,0.33399999999999996
2262,0.29799999999999993
2263,0.18999999999999995
2264,0.42399999999999993
2265,0.622
2266,0.5680000000000001
2267,0.29799999999999993
2268,0.0
2269,0.4959999999999999
2270,0.712
2271,0.694
2272,0.6399999999999999
2273,0.44199999999999995
2274,0.5680000000000001
2275,0.0
2276,0.20799999999999996
2277,0.0
2278,0.0
2279,0.0
2280,0.6579999999999999
2281,0.802
2282,0.0
2283,0.31599999999999995
2284,0.42399999999999993
2285,0.4059999999999999
2286,0.766
2287,0.838
2288,0.17199999999999993
2289,0.0
2290,0.0
2291,0.0
2292,0.802
2293,0.838
2294,0.874
2295,0.0
2296,0.20799999999999996
2297,0.802
2298,0.0
2299,0.856
2300,0.44199999999999995
2301,0.748
2302,0.802
2303,0.604
2304,0.73
2305,0.0
2306,0.0
2307,0.0
2308,0.856
2309,0.0
2310,0.6759999999999999
2311,0.6579999999999999
2312,0.352
2313,0.0
2314,0.2799999999999999
2315,0.0
2316,0.856
2317,0.6579999999999999
2318,0.856
2319,0.262
2320,0.586
2321,0.45999999999999996
2322,0.0
2323,0.18999999999999995
2324,0.6399999999999999
2325,0.478
2326,0.17199999999999993
2327,0.586
2328,0.766
2329,0.838
2330,0.0
2331,0.0
2332,0.6759999999999999
2333,0.0
2334,0.838
2335,0.0
2336,0.0
2337,0.0
2338,0.874
2339,0.22599999999999998
2340,0.0
2341,0.622
2342,0.0
2343,0.514
2344,0.0
2345,0.0
2346,0.15400000000000003
2347,0.0
2348,0.0
2349,0.856
2350,0.0
2351,0.6399999999999999
2352,0.622
2353,0.4959999999999999
2354,0.766
2355,0.82
2356,0.0
2357,0.0
2358,0.748
2359,0.6579999999999999
2360,0.5680000000000001
2361,0.0
2362,0.55
2363,0.5680000000000001
2364,0.0
2365,0.748
2366,0.0
2367,0.0
2368,0.586
2369,0.0
2370,0.82
2371,0.874
2372,0.0
2373,0.856
2374,0.0
2375,0.874
2376,0.45999999999999996
2377,0.784
2378,0.0
2379,0.838
2380,0.0
2381,0.874
2382,0.478
2383,0.766
2384,0.874
2385,0.37
2386,0.20799999999999996
2387,0.802
2388,0.604
2389,0.0
2390,0.0
2391,0.0
2392,0.856
2393,0.262
2394,0.838
2395,0.532
2396,0.0
2397,0.0
2398,0.856
2399,0.712
2400,0.244
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.712
2406,0.874
2407,0.748
2408,0.0
2409,0.478
2410,0.20799999999999996
2411,0.352
2412,0.622
2413,0.6579999999999999
2414,0.0
2415,0.0
2416,0.0
2417,0.0
2418,0.0
2419,0.0
2420,0.5680000000000001
2421,0.694
2422,0.0
2423,0.0
2424,0.802
2425,0.748
2426,0.20799999999999996
2427,0.802
2428,0.802
2429,0.802
2430,0.784
2431,0.622
2432,0.82
2433,0.0
2434,0.874
2435,0.0
2436,0.0
2437,0.0
2438,0.0
2439,0.0
2440,0.622
2441,0.0
2442,0.0
2443,0.0
2444,0.0
2445,0.874
2446,0.0
2447,0.0
2448,0.82
2449,0.0
2450,0.0
2451,0.0
2452,0.118
2453,0.0
2454,0.0
2455,0.478
2456,0.712
2457,0.0
2458,0.766
2459,0.0
2460,0.784
2461,0.802
2462,0.604
2463,0.6579999999999999
2464,0.838
2465,0.766
2466,0.784
2467,0.838
2468,0.874
2469,0.0
2470,0.0
2471,0.29799999999999993
2472,0.586
2473,0.44199999999999995
2474,0.82
2475,0.0
2476,0.694
2477,0.802
2478,0.17199999999999993
2479,0.15400000000000003
2480,0.874
2481,0.0
2482,0.784
2483,0.748
2484,0.0
2485,0.0
2486,0.0
2487,0.838
2488,0.6759999999999999
2489,0.0
2490,0.2799999999999999
2491,0.838
2492,0.82
2493,0.0
2494,0.856
2495,0.118
2496,0.532
2497,0.0
2498,0.352
2499,0.44199999999999995
2500,0.766
2501,0.0
2502,0.0
2503,0.0
2504,0.22599999999999998
2505,0.622
2506,0.0
2507,0.874
2508,0.0
2509,0.838
2510,0.712
2511,0.09999999999999998
2512,0.856
2513,0.0
2514,0.712
2515,0.6579999999999999
2516,0.0
2517,0.478
2518,0.0
2519,0.0
2520,0.0
2521,0.17199999999999993
2522,0.0
2523,0.0
2524,0.0
2525,0.37
2526,0.3879999999999999
2527,0.0
2528,0.73
2529,0.766
2530,0.748
2531,0.0
2532,0.874
2533,0.478
2534,0.0
2535,0.29799999999999993
2536,0.748
2537,0.6579999999999999
2538,0.244
2539,0.15400000000000003
2540,0.09999999999999998
2541,0.17199999999999993
2542,0.136
2543,0.0
2544,0.0
2545,0.874
2546,0.82
2547,0.82
2548,0.514
2549,0.0
2550,0.73
2551,0.766
2552,0.0
2553,0.784
2554,0.0
2555,0.478
2556,0.29799999999999993
2557,0.838
2558,0.4959999999999999
2559,0.0
2560,0.838
2561,0.0
2562,0.0
2563,0.33399999999999996
2564,0.748
2565,0.856
2566,0.82
2567,0.55
2568,0.0
2569,0.09999999999999998
2570,0.4959999999999999
2571,0.0
2572,0.136
2573,0.0
2574,0.0
2575,0.136
2576,0.31599999999999995
2577,0.0
2578,0.6579999999999999
2579,0.6399999999999999
2580,0.712
2581,0.0
2582,0.0
2583,0.15400000000000003
2584,0.748
2585,0.44199999999999995
2586,0.586
2587,0.0
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.802
2595,0.55
2596,0.0
2597,0.5680000000000001
2598,0.514
2599,0.0
2600,0.0
2601,0.29799999999999993
2602,0.784
2603,0.73
2604,0.0
2605,0.604
2606,0.784
2607,0.874
2608,0.55
2609,0.874
2610,0.33399999999999996
2611,0.0
2612,0.0
2613,0.82
2614,0.0
2615,0.18999999999999995
2616,0.244
2617,0.31599999999999995
2618,0.17199999999999993
2619,0.0
2620,0.622
2621,0.784
2622,0.15400000000000003
2623,0.31599999999999995
2624,0.604
2625,0.82
2626,0.0
2627,0.44199999999999995
2628,0.20799999999999996
2629,0.0
2630,0.0
2631,0.0
2632,0.874
2633,0.0
2634,0.44199999999999995
2635,0.0
2636,0.0
2637,0.0
2638,0.82
2639,0.0
2640,0.748
2641,0.0
2642,0.0
2643,0.6399999999999999
2644,0.82
2645,0.0
2646,0.0
2647,0.838
2648,0.0
2649,0.0
2650,0.55
2651,0.532
2652,0.478
2653,0.0
2654,0.0
2655,0.0
2656,0.802
2657,0.0
2658,0.478
2659,0.0
2660,0.0
2661,0.712
2662,0.766
2663,0.586
2664,0.0
2665,0.0
2666,0.0
2667,0.22599999999999998
2668,0.0
2669,0.136
2670,0.0
2671,0.748
2672,0.6579999999999999
2673,0.0
2674,0.2799999999999999
2675,0.0
2676,0.73
2677,0.0
2678,0.0
2679,0.0
2680,0.31599999999999995
2681,0.31599999999999995
2682,0.0
2683,0.55
2684,0.15400000000000003
2685,0.766
2686,0.244
2687,0.0
2688,0.874
2689,0.0
2690,0.0
2691,0.0
2692,0.22599999999999998
2693,0.6579999999999999
2694,0.6579999999999999
2695,0.2799999999999999
2696,0.712
2697,0.838
2698,0.6579999999999999
2699,0.0
2700,0.17199999999999993
2701,0.532
2702,0.18999999999999995
2703,0.838
2704,0.856
2705,0.4059999999999999
2706,0.874
2707,0.0
2708,0.586
2709,0.37
2710,0.0
2711,0.0
2712,0.514
2713,0.622
2714,0.6579999999999999
2715,0.31599999999999995
2716,0.0
2717,0.0
2718,0.748
2719,0.73
2720,0.0
2721,0.55
2722,0.0
2723,0.0
2724,0.0
2725,0.73
2726,0.0
2727,0.0
2728,0.0
2729,0.0
2730,0.604
2731,0.82
2732,0.0
2733,0.0
2734,0.15400000000000003
2735,0.0
2736,0.748
2737,0.6399999999999999
2738,0.802
2739,0.514
2740,0.4059999999999999
2741,0.622
2742,0.532
2743,0.766
2744,0.0
2745,0.0
2746,0.5680000000000001
2747,0.0
2748,0.0
2749,0.29799999999999993
2750,0.712
2751,0.0
2752,0.82
2753,0.136
2754,0.73
2755,0.748
2756,0.0
2757,0.82
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.118
2763,0.0
2764,0.0
2765,0.118
2766,0.0
2767,0.0
2768,0.2799999999999999
2769,0.6579999999999999
2770,0.0
2771,0.0
2772,0.712
2773,0.6579999999999999
2774,0.874
2775,0.604
2776,0.0
2777,0.874
2778,0.0
2779,0.856
2780,0.874
2781,0.0
2782,0.766
2783,0.784
2784,0.838
2785,0.856
2786,0.0
2787,0.29799999999999993
2788,0.37
2789,0.0
2790,0.784
2791,0.45999999999999996
2792,0.42399999999999993
2793,0.5680000000000001
2794,0.0
2795,0.622
2796,0.0
2797,0.0
2798,0.802
2799,0.856
2800,0.802
2801,0.0
2802,0.784
2803,0.4059999999999999
2804,0.874
2805,0.784
2806,0.0
2807,0.6759999999999999
2808,0.6399999999999999
2809,0.784
2810,0.136
2811,0.0
2812,0.802
2813,0.2799999999999999
2814,0.838
2815,0.4959999999999999
2816,0.0
2817,0.82
2818,0.0
2819,0.0
2820,0.0
2821,0.856
2822,0.712
2823,0.0
2824,0.0
2825,0.0
2826,0.55
2827,0.0
2828,0.604
2829,0.622
2830,0.0
2831,0.0
2832,0.622
2833,0.0
2834,0.874
2835,0.874
2836,0.31599999999999995
2837,0.0
2838,0.0
2839,0.0
2840,0.802
2841,0.0
2842,0.0
2843,0.712
2844,0.802
2845,0.802
2846,0.856
2847,0.0
2848,0.44199999999999995
2849,0.6579999999999999
2850,0.6579999999999999
2851,0.09999999999999998
2852,0.0
2853,0.694
2854,0.0
2855,0.33399999999999996
2856,0.82
2857,0.6399999999999999
2858,0.0
2859,0.0
2860,0.42399999999999993
2861,0.748
2862,0.0
2863,0.0
2864,0.712
2865,0.29799999999999993
2866,0.09999999999999998
2867,0.0
2868,0.0
2869,0.82
2870,0.874
2871,0.0
2872,0.82
2873,0.766
2874,0.0
2875,0.0
2876,0.748
2877,0.784
2878,0.0
2879,0.604
2880,0.856
2881,0.0
2882,0.44199999999999995
2883,0.18999999999999995
2884,0.0
2885,0.82
2886,0.874
2887,0.09999999999999998
2888,0.532
2889,0.0
2890,0.0
2891,0.136
2892,0.856
2893,0.17199999999999993
2894,0.0
2895,0.838
2896,0.0
2897,0.856
2898,0.2799999999999999
2899,0.73
2900,0.3879999999999999
2901,0.0
2902,0.514
2903,0.604
2904,0.0
2905,0.712
2906,0.0
2907,0.0
2908,0.33399999999999996
2909,0.0
2910,0.0
2911,0.0
2912,0.856
2913,0.33399999999999996
2914,0.3879999999999999
2915,0.0
2916,0.3879999999999999
2917,0.0
2918,0.15400000000000003
2919,0.18999999999999995
2920,0.6579999999999999
2921,0.532
2922,0.0
2923,0.622
2924,0.0
2925,0.0
2926,0.0
2927,0.784
2928,0.838
2929,0.0
2930,0.6759999999999999
2931,0.0
2932,0.45999999999999996
2933,0.0
2934,0.874
2935,0.874
2936,0.0
2937,0.4059999999999999
2938,0.0
2939,0.0
2940,0.0
2941,0.874
2942,0.712
2943,0.0
2944,0.0
2945,0.0
2946,0.0
2947,0.09999999999999998
2948,0.0
2949,0.0
2950,0.2799999999999999
2951,0.0
2952,0.802
2953,0.0
2954,0.0
2955,0.802
2956,0.0
2957,0.82
2958,0.15400000000000003
2959,0.838
2960,0.874
2961,0.0
2962,0.0
2963,0.18999999999999995
2964,0.0
2965,0.748
2966,0.0
2967,0.73
2968,0.82
2969,0.0
2970,0.0
2971,0.766
2972,0.0
2973,0.0
2974,0.0
2975,0.838
2976,0.874
2977,0.5680000000000001
2978,0.37
2979,0.352
2980,0.748
2981,0.0
2982,0.0
2983,0.55
2984,0.136
2985,0.0
2986,0.44199999999999995
2987,0.45999999999999996
2988,0.0
2989,0.532
2990,0.586
2991,0.856
2992,0.712
2993,0.0
2994,0.0
2995,0.712
2996,0.838
2997,0.118
2998,0.0
2999,0.856
3000,0.3879999999999999
3001,0.0
3002,0.0
3003,0.82
3004,0.0
3005,0.586
3006,0.0
3007,0.586
3008,0.604
3009,0.0
3010,0.0
3011,0.0
3012,0.0
3013,0.0
3014,0.604
3015,0.0
3016,0.37
3017,0.712
3018,0.694
3019,0.0
3020,0.09999999999999998
3021,0.0
3022,0.838
3023,0.0
3024,0.784
3025,0.856
3026,0.82
3027,0.0
3028,0.6579999999999999
3029,0.0
3030,0.0
3031,0.82
3032,0.514
3033,0.0
3034,0.0
3035,0.748
3036,0.604
3037,0.45999999999999996
3038,0.0
3039,0.6399999999999999
3040,0.622
3041,0.0
3042,0.6759999999999999
3043,0.0
3044,0.802
3045,0.6579999999999999
3046,0.784
3047,0.82
3048,0.802
3049,0.2799999999999999
3050,0.0
3051,0.0
3052,0.0
3053,0.694
3054,0.622
3055,0.838
3056,0.622
3057,0.0
3058,0.0
3059,0.874
3060,0.694
3061,0.0
3062,0.29799999999999993
3063,0.0
3064,0.0
3065,0.0
3066,0.784
3067,0.0
3068,0.694
3069,0.622
3070,0.784
3071,0.0
3072,0.874
3073,0.4959999999999999
3074,0.0
3075,0.874
3076,0.17199999999999993
3077,0.586
3078,0.44199999999999995
3079,0.856
3080,0.5680000000000001
3081,0.4959999999999999
3082,0.748
3083,0.73
3084,0.856
3085,0.532
3086,0.0
3087,0.136
3088,0.55
3089,0.6399999999999999
3090,0.802
3091,0.0
3092,0.0
3093,0.0
3094,0.22599999999999998
3095,0.0
3096,0.784
3097,0.0
3098,0.0
3099,0.82
3100,0.0
3101,0.33399999999999996
3102,0.3879999999999999
3103,0.748
3104,0.0
3105,0.6399999999999999
3106,0.856
3107,0.352
3108,0.0
3109,0.0
3110,0.0
3111,0.3879999999999999
3112,0.514
3113,0.712
3114,0.45999999999999996
3115,0.0
3116,0.0
3117,0.4059999999999999
3118,0.4959999999999999
3119,0.0
3120,0.856
3121,0.748
3122,0.0
3123,0.6759999999999999
3124,0.532
3125,0.532
3126,0.15400000000000003
3127,0.0
3128,0.0
3129,0.784
3130,0.766
3131,0.748
3132,0.352
3133,0.82
3134,0.856
3135,0.0
3136,0.514
3137,0.0
3138,0.5680000000000001
3139,0.0
3140,0.874
3141,0.766
3142,0.0
3143,0.0
3144,0.712
3145,0.0
3146,0.0
3147,0.622
3148,0.0
3149,0.0
3150,0.0
3151,0.33399999999999996
3152,0.0
3153,0.37
3154,0.838
3155,0.0
3156,0.0
3157,0.0
3158,0.33399999999999996
3159,0.55
3160,0.6579999999999999
3161,0.0
3162,0.748
3163,0.0
3164,0.0
3165,0.0
3166,0.3879999999999999
3167,0.31599999999999995
3168,0.0
3169,0.0
3170,0.712
3171,0.0
3172,0.0
3173,0.0
3174,0.0
3175,0.244
3176,0.0
3177,0.0
3178,0.4059999999999999
3179,0.478
3180,0.0
3181,0.0
3182,0.748
3183,0.748
3184,0.838
3185,0.0
3186,0.0
3187,0.0
3188,0.82
3189,0.0
3190,0.0
3191,0.838
3192,0.0
3193,0.802
3194,0.0
3195,0.0
3196,0.0
3197,0.0
3198,0.532
3199,0.766
3200,0.748
3201,0.0
3202,0.0
3203,0.82
3204,0.0
3205,0.694
3206,0.0
3207,0.0
3208,0.6399999999999999
3209,0.0
3210,0.0
3211,0.604
3212,0.82
3213,0.604
3214,0.0
3215,0.4059999999999999
3216,0.6579999999999999
3217,0.0
3218,0.6579999999999999
3219,0.136
3220,0.0
3221,0.82
3222,0.0
3223,0.0
3224,0.514
3225,0.22599999999999998
3226,0.838
3227,0.55
3228,0.478
3229,0.0
3230,0.0
3231,0.0
3232,0.0
3233,0.0
3234,0.262
3235,0.0
3236,0.802
3237,0.802
3238,0.0
3239,0.2799999999999999
3240,0.0
3241,0.0
3242,0.0
3243,0.784
3244,0.694
3245,0.856
3246,0.6399999999999999
3247,0.17199999999999993
3248,0.766
3249,0.874
3250,0.09999999999999998
3251,0.0
3252,0.0
3253,0.712
3254,0.0
3255,0.874
3256,0.0
3257,0.0
3258,0.0
3259,0.0
3260,0.73
3261,0.0
3262,0.802
3263,0.0
3264,0.33399999999999996
3265,0.0
3266,0.33399999999999996
3267,0.17199999999999993
3268,0.0
3269,0.0
3270,0.45999999999999996
3271,0.838
3272,0.44199999999999995
3273,0.0
3274,0.874
3275,0.0
3276,0.0
3277,0.31599999999999995
3278,0.874
3279,0.802
3280,0.748
3281,0.0
3282,0.0
3283,0.802
3284,0.352
3285,0.5680000000000001
3286,0.0
3287,0.136
3288,0.0
3289,0.33399999999999996
3290,0.856
3291,0.0
3292,0.20799999999999996
3293,0.352
3294,0.478
3295,0.766
3296,0.0
3297,0.262
3298,0.0
3299,0.0
3300,0.0
3301,0.73
3302,0.0
3303,0.0
3304,0.0
3305,0.44199999999999995
3306,0.0
3307,0.478
3308,0.802
3309,0.6579999999999999
3310,0.802
3311,0.0
3312,0.0
3313,0.37
3314,0.0
3315,0.82
3316,0.748
3317,0.42399999999999993
3318,0.0
3319,0.118
3320,0.622
3321,0.73
3322,0.0
3323,0.0
3324,0.82
3325,0.0
3326,0.6759999999999999
3327,0.838
3328,0.136
3329,0.874
3330,0.856
3331,0.20799999999999996
3332,0.6759999999999999
3333,0.37
3334,0.622
3335,0.712
3336,0.838
3337,0.4059999999999999
3338,0.0
3339,0.856
3340,0.0
3341,0.0
3342,0.784
3343,0.622
3344,0.856
3345,0.0
3346,0.6399999999999999
3347,0.17199999999999993
3348,0.0
3349,0.0
3350,0.3879999999999999
3351,0.6759999999999999
3352,0.0
3353,0.0
3354,0.0
3355,0.0
3356,0.856
3357,0.0
3358,0.838
3359,0.604
3360,0.532
3361,0.44199999999999995
3362,0.0
3363,0.4059999999999999
3364,0.856
3365,0.0
3366,0.0
3367,0.44199999999999995
3368,0.82
3369,0.0
3370,0.09999999999999998
3371,0.0
3372,0.0
3373,0.604
3374,0.0
3375,0.0
3376,0.0
3377,0.0
3378,0.802
3379,0.604
3380,0.3879999999999999
3381,0.262
3382,0.784
3383,0.838
3384,0.0
3385,0.784
3386,0.0
3387,0.0
3388,0.0
3389,0.514
3390,0.0
3391,0.6579999999999999
3392,0.0
3393,0.0
3394,0.0
3395,0.3879999999999999
3396,0.0
3397,0.0
3398,0.712
3399,0.44199999999999995
3400,0.0
3401,0.6759999999999999
3402,0.4959999999999999
3403,0.55
3404,0.0
3405,0.0
3406,0.0
3407,0.0
3408,0.604
3409,0.6759999999999999
3410,0.0
3411,0.622
3412,0.0
3413,0.514
3414,0.0
3415,0.838
3416,0.694
3417,0.0
3418,0.856
3419,0.586
3420,0.0
3421,0.0
3422,0.6759999999999999
3423,0.4059999999999999
3424,0.0
3425,0.0
3426,0.712
3427,0.42399999999999993
3428,0.514
3429,0.0
3430,0.0
3431,0.622
3432,0.17199999999999993
3433,0.0
3434,0.55
3435,0.29799999999999993
3436,0.586
3437,0.856
3438,0.856
3439,0.0
3440,0.6759999999999999
3441,0.55
3442,0.44199999999999995
3443,0.29799999999999993
3444,0.4959999999999999
3445,0.15400000000000003
3446,0.0
3447,0.262
3448,0.6759999999999999
3449,0.0
3450,0.55
3451,0.82
3452,0.6579999999999999
3453,0.244
3454,0.0
3455,0.604
3456,0.82
3457,0.352
3458,0.0
3459,0.0
3460,0.0
3461,0.0
3462,0.0
3463,0.6759999999999999
3464,0.0
3465,0.42399999999999993
3466,0.0
3467,0.20799999999999996
3468,0.0
3469,0.874
3470,0.514
3471,0.856
3472,0.712
3473,0.856
3474,0.0
3475,0.6759999999999999
3476,0.15400000000000003
3477,0.604
3478,0.29799999999999993
3479,0.29799999999999993
3480,0.6579999999999999
3481,0.0
3482,0.0
3483,0.0
3484,0.0
3485,0.0
3486,0.37
3487,0.856
3488,0.0
3489,0.694
3490,0.0
3491,0.6399999999999999
3492,0.766
3493,0.784
3494,0.4959999999999999
3495,0.0
3496,0.0
3497,0.0
3498,0.856
3499,0.802
3500,0.262
3501,0.0
3502,0.0
3503,0.0
3504,0.748
3505,0.118
3506,0.784
3507,0.262
3508,0.0
3509,0.0
3510,0.766
3511,0.838
3512,0.17199999999999993
3513,0.0
3514,0.0
3515,0.0
3516,0.0
3517,0.0
3518,0.604
3519,0.0
3520,0.0
3521,0.0
3522,0.0
3523,0.0
3524,0.766
3525,0.18999999999999995
3526,0.0
3527,0.0
3528,0.856
3529,0.37
3530,0.0
3531,0.0
3532,0.874
3533,0.82
3534,0.0
3535,0.0
3536,0.6579999999999999
3537,0.0
3538,0.0
3539,0.586
3540,0.0
3541,0.0
3542,0.118
3543,0.0
3544,0.0
3545,0.5680000000000001
3546,0.0
3547,0.694
3548,0.262
3549,0.0
3550,0.586
3551,0.622
3552,0.874
3553,0.0
3554,0.712
3555,0.0
3556,0.73
3557,0.802
3558,0.73
3559,0.82
3560,0.0
3561,0.838
3562,0.622
3563,0.478
3564,0.712
3565,0.118
3566,0.802
3567,0.18999999999999995
3568,0.0
3569,0.82
3570,0.0
3571,0.874
3572,0.586
3573,0.856
3574,0.55
3575,0.0
3576,0.0
3577,0.0
3578,0.0
3579,0.766
3580,0.0
3581,0.33399999999999996
3582,0.532
3583,0.0
3584,0.44199999999999995
3585,0.748
3586,0.0
3587,0.802
3588,0.352
3589,0.0
3590,0.0
3591,0.118
3592,0.17199999999999993
3593,0.0
3594,0.73
3595,0.262
3596,0.31599999999999995
3597,0.3879999999999999
3598,0.0
3599,0.0
3600,0.802
3601,0.532
3602,0.874
3603,0.784
3604,0.766
3605,0.0
3606,0.0
3607,0.6399999999999999
3608,0.17199999999999993
3609,0.0
3610,0.0
3611,0.0
3612,0.748
3613,0.856
3614,0.09999999999999998
3615,0.0
3616,0.37
3617,0.514
3618,0.514
3619,0.694
3620,0.22599999999999998
3621,0.586
3622,0.0
3623,0.55
3624,0.694
3625,0.874
3626,0.856
3627,0.0
3628,0.874
3629,0.0
3630,0.37
3631,0.0
3632,0.856
3633,0.244
3634,0.838
3635,0.694
3636,0.514
3637,0.0
3638,0.0
3639,0.2799999999999999
3640,0.0
3641,0.136
3642,0.874
3643,0.0
3644,0.6759999999999999
3645,0.0
3646,0.838
3647,0.874
3648,0.748
3649,0.0
3650,0.0
3651,0.748
3652,0.874
3653,0.6399999999999999
3654,0.0
3655,0.0
3656,0.0
3657,0.3879999999999999
3658,0.0
3659,0.0
3660,0.0
3661,0.0
3662,0.856
3663,0.0
3664,0.0
3665,0.82
3666,0.82
3667,0.0
3668,0.73
3669,0.262
3670,0.0
3671,0.0
3672,0.874
3673,0.6579999999999999
3674,0.0
3675,0.0
3676,0.244
3677,0.0
3678,0.55
3679,0.0
3680,0.82
3681,0.17199999999999993
3682,0.73
3683,0.838
3684,0.73
3685,0.0
3686,0.0
3687,0.244
3688,0.874
3689,0.0
3690,0.586
3691,0.29799999999999993
3692,0.45999999999999996
3693,0.0
3694,0.748
3695,0.44199999999999995
3696,0.712
3697,0.838
3698,0.0
3699,0.478
3700,0.0
3701,0.0
3702,0.784
3703,0.0
3704,0.586
3705,0.0
3706,0.44199999999999995
3707,0.118
3708,0.0
3709,0.5680000000000001
3710,0.0
3711,0.694
3712,0.0
3713,0.0
3714,0.44199999999999995
3715,0.0
3716,0.0
3717,0.712
3718,0.42399999999999993
3719,0.136
3720,0.0
3721,0.0
3722,0.874
3723,0.0
3724,0.0
3725,0.6579999999999999
3726,0.0
3727,0.45999999999999996
3728,0.802
3729,0.0
3730,0.33399999999999996
3731,0.838
3732,0.31599999999999995
3733,0.838
3734,0.0
3735,0.0
3736,0.3879999999999999
3737,0.694
3738,0.478
3739,0.874
3740,0.838
3741,0.33399999999999996
3742,0.694
3743,0.0
3744,0.0
